Average Assists,Average Deaths,Average Headshots,Headshots per Match,K/D Ratio,K/D Ratio (%),K/R Ratio,Average Kills,Average MVPs,Average Penta Kills,Average Quadro Kills,Average Triple Kills,Matches,Wins,Winrate,Rounds,Rank,Elo,Nickname
3.3312401883830454,16.572998430141286,0.38421846471382076,7.598116169544741,2040,1.1932367149758454,0.7825681804062868,19.775510204081634,2.7629513343799057,0.02511773940345369,0.2401883830455259,1.0879120879120878,637,325,0.5102040816326531,16097,6,1497,nizheL
3.7688442211055277,20.178391959798994,0.4347532876250422,9.71859296482412,866,1.1078321504171336,0.8302538260544979,22.35427135678392,3.512562814070352,0.04773869346733668,0.3844221105527638,1.3743718592964824,398,215,0.5402010050251256,10716,6,1482,BadaveND
3.4342105263157894,17.82236842105263,0.3741096314648498,7.947368421052632,520,1.191952750092285,0.8176753608508484,21.24342105263158,3.1776315789473686,0.039473684210526314,0.29605263157894735,1.230263157894737,152,87,0.5723684210526315,3949,3,1046,EzzY7
3.9141630901287554,18.068669527896997,0.33148788927335643,6.167381974248927,125,1.0296912114014252,0.7173589276849247,18.605150214592275,2.6266094420600856,0.02575107296137339,0.20600858369098712,0.9613733905579399,233,122,0.5236051502145923,6043,2,927,Eetu_57
3.1254480286738353,16.378136200716845,0.44441810855652997,6.720430107526882,-701,0.9232957654010285,0.6198031438225357,15.121863799283155,2.152329749103943,0.017921146953405017,0.13620071684587814,0.6810035842293907,558,299,0.53584229390681,13614,6,1468,LaawaK
4.2,20.452830188679247,0.4201496623471436,8.686792452830188,59,1.0108856088560885,0.7841706025475884,20.675471698113206,3.2037735849056603,0.07169811320754717,0.2792452830188679,1.2528301886792452,265,141,0.5320754716981132,6987,5,1313,AnsuZz
3.6609808102345416,17.895522388059703,0.3218362885596308,5.650319829424307,-159,0.9810556416061004,0.6549475023862552,17.556503198294244,2.2430703624733477,0.019189765458422176,0.12366737739872068,0.7953091684434968,469,237,0.5053304904051172,12572,5,1256,Eino2004
3.8807339449541285,20.458715596330276,0.557978196233895,10.330275229357799,-212,0.9049327354260089,0.7330185252451871,18.513761467889907,2.8073394495412844,0.03669724770642202,0.22935779816513763,1.0091743119266054,109,50,0.45871559633027525,2753,1,778,__chelovek__
4.111111111111111,20.27777777777778,0.35276967930029157,6.722222222222222,-22,0.9397260273972603,0.7266949152542372,19.055555555555557,2.0,0.0,0.3333333333333333,0.7777777777777778,18,8,0.4444444444444444,472,3,957,tosh_love
3.9285714285714284,17.742857142857144,0.4685073339085418,7.757142857142857,-83,0.9331723027375202,0.6919402985074626,16.557142857142857,2.0,0.014285714285714285,0.15714285714285714,0.8428571428571429,70,31,0.44285714285714284,1675,1,776,Megpie
3.814814814814815,19.11111111111111,0.3939393939393939,7.703703703703703,12,1.0232558139534884,0.7916041979010495,19.555555555555557,2.5925925925925926,0.037037037037037035,0.3333333333333333,1.3333333333333333,27,9,0.3333333333333333,667,1,763,Majy
3.789473684210526,17.68421052631579,0.37735849056603776,7.368421052631579,35,1.1041666666666667,0.7794117647058824,19.526315789473685,2.789473684210526,0.0,0.10526315789473684,1.1578947368421053,19,10,0.5263157894736842,476,3,968,-L4HMqq
0.7142857142857143,17.285714285714285,0.35714285714285715,0.7142857142857143,-107,0.11570247933884298,0.09395973154362416,2.0,0.0,0.0,0.0,0.0,7,2,0.2857142857142857,149,1,800,Cachada_YT
3.4444444444444446,18.11111111111111,0.576,8.0,-38,0.7668711656441718,0.6009615384615384,13.88888888888889,1.8888888888888888,0.0,0.0,0.4444444444444444,9,4,0.4444444444444444,208,2,940,-FOTBOX-
2.3333333333333335,18.0,0.36363636363636365,4.0,-21,0.6111111111111112,0.5409836065573771,11.0,2.0,0.0,0.3333333333333333,1.0,3,0,0.0,61,1,797,Guiswag23
3.7142857142857144,17.714285714285715,0.3193916349809886,4.0,-109,0.706989247311828,0.5692640692640693,12.523809523809524,1.5238095238095237,0.0,0.23809523809523808,0.5714285714285714,21,3,0.14285714285714285,462,1,506,2enty1
1.6666666666666667,17.166666666666668,0.25396825396825395,2.6666666666666665,-40,0.6116504854368932,0.504,10.5,0.6666666666666666,0.0,0.0,0.6666666666666666,6,0,0.0,125,1,739,d1daSoP
3.3653543307086613,17.820472440944883,0.37081030646666185,8.136220472440945,5234,1.2312654648285613,0.8470423733965591,21.941732283464567,3.2614173228346455,0.04566929133858268,0.38346456692913383,1.4874015748031495,1270,645,0.5078740157480315,32898,5,1394,REG1je
3.0972222222222223,17.375,0.4945515507124895,8.194444444444445,-58,0.9536370903277378,0.6379679144385026,16.569444444444443,2.361111111111111,0.027777777777777776,0.20833333333333334,0.7777777777777778,72,38,0.5277777777777778,1870,3,986,Machoskiii
3.798053527980535,19.64963503649635,0.4039788223969196,6.126520681265207,-1843,0.7717929668152551,0.5796521900864875,15.165450121654501,2.034063260340633,0.009732360097323601,0.11192214111922141,0.7055961070559611,411,207,0.5036496350364964,10753,3,1045,_Pizmak
4.055045871559633,18.394495412844037,0.4491899852724595,9.793577981651376,743,1.185286783042394,0.820614640883978,21.80275229357798,3.3256880733944953,0.04128440366972477,0.3119266055045872,1.2844036697247707,218,112,0.5137614678899083,5792,4,1137,kacperlovewi
4.603174603174603,19.523809523809526,0.3986062717770035,9.079365079365079,205,1.1666666666666667,0.8728710462287105,22.77777777777778,3.619047619047619,0.031746031746031744,0.4126984126984127,1.6666666666666667,63,36,0.5714285714285714,1644,4,1219,Koteika300
4.074626865671642,18.35323383084577,0.32073374096720403,5.741293532338308,-91,0.9753320683111955,0.6786118445869483,17.90049751243781,2.781094527363184,0.024875621890547265,0.11940298507462686,0.8855721393034826,201,105,0.5223880597014925,5302,4,1173,Vladmochilo
3.868292682926829,17.902439024390244,0.4013888888888889,7.048780487804878,-70,0.9809264305177112,0.6783493499152063,17.5609756097561,2.2195121951219514,0.00975609756097561,0.17560975609756097,0.7463414634146341,205,108,0.526829268292683,5307,5,1267,iNcOgNiTo558
4.173184357541899,19.592178770949722,0.3487989470220467,5.921787709497207,-468,0.8665526090675791,0.6543927648578811,16.977653631284916,2.122905027932961,0.0111731843575419,0.11731843575418995,0.7318435754189944,179,92,0.5139664804469274,4644,4,1102,PHAPA0H
4.767772511848341,18.545023696682463,0.36564918314703354,8.061611374407583,739,1.188857653973933,0.8424483882651214,22.04739336492891,3.720379146919431,0.08530805687203792,0.2985781990521327,1.4834123222748816,211,112,0.5308056872037915,5522,6,1405,Prizzzrack
3.9242424242424243,17.303030303030305,0.4204081632653061,7.803030303030303,83,1.0726795096322241,0.6992009132420092,18.560606060606062,2.5606060606060606,0.0,0.18181818181818182,0.8939393939393939,66,40,0.6060606060606061,1752,4,1136,MrLipuchka
4.038461538461538,19.0,0.525764192139738,11.576923076923077,157,1.158906882591093,0.8760520275439939,22.01923076923077,3.6538461538461537,0.057692307692307696,0.5384615384615384,1.4615384615384615,52,30,0.5769230769230769,1307,4,1174,ShalomD
4.232558139534884,16.25581395348837,0.505008347245409,14.069767441860465,499,1.7138769670958511,1.0900818926296634,27.86046511627907,4.534883720930233,0.20930232558139536,0.7674418604651163,1.8837209302325582,43,27,0.627906976744186,1099,5,1346,tritonGOD
3.7965367965367967,16.696969696969695,0.37507617306520413,5.329004329004329,-575,0.8509204044594244,0.5858621920742592,14.207792207792208,1.8831168831168832,0.004329004329004329,0.09090909090909091,0.7316017316017316,231,123,0.5324675324675324,5602,4,1106,_N1KL_
3.7222222222222223,19.86111111111111,0.39285714285714285,4.583333333333333,-295,0.5874125874125874,0.46511627906976744,11.666666666666666,1.0833333333333333,0.0,0.08333333333333333,0.1388888888888889,36,17,0.4722222222222222,903,3,995,RealGnom
4.447368421052632,19.36842105263158,0.38823529411764707,6.947368421052632,-56,0.9239130434782609,0.7157894736842105,17.894736842105264,2.6315789473684212,0.0,0.21052631578947367,1.0789473684210527,38,24,0.631578947368421,950,5,1292,KKKade
3.90625,16.84375,0.28501628664495116,5.46875,75,1.1391465677179964,0.7984395318595578,19.1875,2.625,0.03125,0.25,1.0625,32,18,0.5625,769,4,1156,Kwez99
3.9147286821705425,18.75968992248062,0.5059684251058915,10.186046511627907,177,1.0731404958677686,0.7692535545023697,20.131782945736433,2.89922480620155,0.031007751937984496,0.31007751937984496,1.1550387596899225,129,69,0.5348837209302325,3376,4,1226,ShyzuneJet
4.901960784313726,19.333333333333332,0.4266666666666667,6.901960784313726,-161,0.8367139959432048,0.625,16.176470588235293,2.156862745098039,0.0196078431372549,0.11764705882352941,0.6862745098039216,51,27,0.5294117647058824,1320,3,1030,Kadiozze
3.3508771929824563,18.105263157894736,0.4045138888888889,8.175438596491228,120,1.1162790697674418,0.7799593771157752,20.210526315789473,2.9473684210526314,0.07017543859649122,0.2807017543859649,1.456140350877193,57,30,0.5263157894736842,1477,3,1021,alm1ght_z
3.519607843137255,17.362745098039216,0.274825550187869,5.019607843137255,92,1.051948051948052,0.7285881892843176,18.264705882352942,2.6666666666666665,0.0392156862745098,0.13725490196078433,1.1764705882352942,102,56,0.5490196078431373,2557,4,1145,vaaanyshaaa
3.0,19.0,0.5294117647058824,4.5,-21,0.4473684210526316,0.3953488372093023,8.5,0.5,0.0,0.0,0.5,2,0,0.0,43,2,900,FanJust
0.0,16.0,0.36363636363636365,4.0,-5,0.6875,0.6470588235294118,11.0,1.0,0.0,1.0,0.0,1,0,0.0,17,2,950,Ryzenchik
3.75,21.0,0.3333333333333333,2.25,-57,0.32142857142857145,0.26732673267326734,6.75,0.75,0.0,0.0,0.0,4,2,0.5,101,3,1008,RaZiNiY
2.5,16.5,0.3888888888888889,3.5,-15,0.5454545454545454,0.46153846153846156,9.0,1.5,0.0,0.0,0.5,2,0,0.0,39,2,900,Deputy_231
2.0,18.0,0.3,3.0,-16,0.5555555555555556,0.5128205128205128,10.0,0.0,0.0,0.0,0.5,2,0,0.0,39,2,900,1_DadTE_1
2.0,2.0,0.5,8.0,14,8.0,0.9411764705882353,16.0,3.0,0.0,0.0,2.0,1,1,1.0,17,3,1050,dxvod
4.0,9.0,0.16666666666666666,2.0,3,1.3333333333333333,0.7058823529411765,12.0,1.0,0.0,1.0,0.0,1,1,1.0,17,3,1050,Joda0816
1.0,5.0,0.5555555555555556,5.0,4,1.8,0.5294117647058824,9.0,2.0,0.0,0.0,1.0,1,1,1.0,17,3,1050,NORussiaDUDE
3.0,12.666666666666666,0.288135593220339,5.666666666666667,21,1.5526315789473684,0.8805970149253731,19.666666666666668,3.0,0.0,0.6666666666666666,1.0,3,2,0.6666666666666666,67,3,1051,MrMisterQu
3.193548387096774,17.741935483870968,0.3611532625189681,7.67741935483871,109,1.1981818181818182,0.8821954484605087,21.258064516129032,3.6451612903225805,0.03225806451612903,0.5806451612903226,1.5161290322580645,31,16,0.5161290322580645,747,3,966,-sl3ndzce
2.7735849056603774,18.07547169811321,0.3575418994413408,4.830188679245283,-242,0.7473903966597077,0.5537509667440061,13.50943396226415,1.4339622641509433,0.018867924528301886,0.07547169811320754,0.5094339622641509,53,21,0.39622641509433965,1293,1,572,IIo3uTuBpat
4.372093023255814,19.348837209302324,0.4046666666666667,7.058139534883721,-164,0.9014423076923077,0.7125890736342043,17.441860465116278,2.372093023255814,0.03488372093023256,0.12790697674418605,0.8604651162790697,86,37,0.43023255813953487,2105,1,668,MAzKIll
3.064516129032258,14.612903225806452,0.42276422764227645,5.032258064516129,-84,0.8145695364238411,0.5980551053484603,11.903225806451612,1.6774193548387097,0.0,0.22580645161290322,0.3870967741935484,31,12,0.3870967741935484,617,1,630,fr1kzy
3.59748427672956,18.19496855345912,0.29034608378870674,5.012578616352202,-148,0.9488420324922227,0.6910876132930514,17.264150943396228,2.3773584905660377,0.018867924528301886,0.15723270440251572,0.8490566037735849,159,69,0.4339622641509434,3972,1,371,koraba5
3.210526315789474,17.526315789473685,0.27086614173228346,4.526315789473684,-31,0.9534534534534534,0.6827956989247311,16.710526315789473,2.5526315789473686,0.0,0.15789473684210525,0.7894736842105263,38,18,0.47368421052631576,930,2,881,Jeka_loko11
3.134831460674157,18.202247191011235,0.32057416267942584,3.764044943820225,-575,0.6450617283950617,0.503857280617165,11.741573033707866,1.1910112359550562,0.0,0.056179775280898875,0.3707865168539326,89,23,0.25842696629213485,2074,1,100,baldechnik
2.9393939393939394,17.393939393939394,0.4312977099236641,3.4242424242424243,-312,0.4564459930313589,0.3659217877094972,7.9393939393939394,0.6363636363636364,0.0,0.0,0.18181818181818182,33,11,0.3333333333333333,716,1,609,Nalsur_02
1.6666666666666667,16.0,0.25,1.3333333333333333,-32,0.3333333333333333,0.2962962962962963,5.333333333333333,0.6666666666666666,0.0,0.0,0.0,3,0,0.0,54,2,857,Gr1nia
1.391304347826087,17.782608695652176,0.24324324324324326,1.173913043478261,-298,0.2713936430317848,0.22469635627530365,4.826086956521739,0.34782608695652173,0.0,0.0,0.13043478260869565,23,6,0.2608695652173913,494,1,326,Katuty
2.4545454545454546,17.363636363636363,0.40476190476190477,3.090909090909091,-107,0.4397905759162304,0.39069767441860465,7.636363636363637,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,11,2,0.18181818181818182,215,1,700,1JAMSHYT1
3.380952380952381,18.238095238095237,0.34328358208955223,5.476190476190476,-48,0.8746736292428199,0.6308851224105462,15.952380952380953,2.4761904761904763,0.0,0.23809523809523808,0.8571428571428571,21,9,0.42857142857142855,531,3,1020,bara4a
5.6,13.2,0.14814814814814814,1.6,-12,0.8181818181818182,0.5454545454545454,10.8,2.0,0.0,0.4,0.4,5,3,0.6,99,3,1031,Furiae-PL
3.259259259259259,17.962962962962962,0.4288840262582057,7.2592592592592595,-28,0.9422680412371134,0.6661807580174927,16.925925925925927,2.1481481481481484,0.037037037037037035,0.2222222222222222,0.8518518518518519,27,13,0.48148148148148145,686,3,1028,Kikika1342
2.0,5.0,0.35714285714285715,5.0,9,2.8,0.875,14.0,4.0,0.0,0.0,1.0,1,1,1.0,16,3,1050,ggleamingray
4.909090909090909,18.0,0.3432203389830508,7.363636363636363,38,1.1919191919191918,0.8458781362007168,21.454545454545453,3.3636363636363638,0.09090909090909091,0.45454545454545453,1.2727272727272727,11,6,0.5454545454545454,279,3,1010,_Milky_Way1_
3.2,21.2,0.4044943820224719,7.2,-17,0.839622641509434,0.6793893129770993,17.8,3.2,0.0,0.0,0.8,5,3,0.6,131,2,883,CrasafaYT
3.5517241379310347,18.0,0.458980044345898,7.137931034482759,-71,0.8639846743295019,0.6761619190404797,15.551724137931034,1.6896551724137931,0.0,0.1724137931034483,1.0344827586206897,29,16,0.5517241379310345,667,3,1035,xastreas
4.111111111111111,15.555555555555555,0.3474576271186441,4.555555555555555,-22,0.8428571428571429,0.5989847715736041,13.11111111111111,1.5555555555555556,0.0,0.1111111111111111,0.4444444444444444,9,5,0.5555555555555556,197,3,965,Lesa1
1.8,17.0,0.37037037037037035,2.0,-58,0.3176470588235294,0.24324324324324326,5.4,0.8,0.0,0.0,0.4,5,2,0.4,111,3,967,Razep452
4.368421052631579,15.947368421052632,0.49372384937238495,12.421052631578947,175,1.5775577557755776,1.0257510729613735,25.157894736842106,4.315789473684211,0.21052631578947367,0.631578947368421,2.0,19,12,0.631578947368421,466,2,937,Cdr1p
3.912568306010929,19.120218579234972,0.39541984732824426,7.076502732240437,-224,0.9359817090597313,0.6824338403834133,17.896174863387976,2.371584699453552,0.00546448087431694,0.09836065573770492,1.0273224043715847,183,96,0.5245901639344263,4799,4,1226,ShpenndD
3.604651162790698,18.587209302325583,0.459020902090209,9.703488372093023,439,1.1373162339693463,0.7892337746906881,21.13953488372093,2.9709302325581395,0.05232558139534884,0.3372093023255814,1.180232558139535,172,87,0.5058139534883721,4607,4,1178,Edinnnnn
3.780722891566265,19.686746987951807,0.45824672942902556,9.03132530120482,9,1.0011015911872705,0.741859410430839,19.70843373493976,2.8626506024096385,0.021686746987951807,0.29397590361445786,1.1180722891566266,415,211,0.5084337349397591,11025,4,1201,-RBRT1337
4.157894736842105,18.673684210526314,0.41332580463015245,7.705263157894737,-3,0.9983089064261556,0.7138250705360741,18.642105263157895,2.5789473684210527,0.010526315789473684,0.29473684210526313,1.0315789473684212,95,50,0.5263157894736842,2481,3,1087,vipnoli6
4.208609271523179,20.061258278145694,0.4553556827473426,9.22019867549669,113,1.0093257406948914,0.7501686806109304,20.248344370860927,2.9139072847682117,0.029801324503311258,0.2814569536423841,1.240066225165563,604,315,0.5215231788079471,16303,7,1592,forback1
3.6099744245524295,19.695652173913043,0.4998463524061213,10.400255754475703,869,1.0564212439942864,0.7772523168051972,20.80690537084399,3.0664961636828645,0.04475703324808184,0.2864450127877238,1.3120204603580563,782,395,0.5051150895140665,20934,5,1260,valamatosj
4.4125560538116595,19.715994020926757,0.5161550888529887,10.506726457399104,428,1.0324488248673238,0.7417615338526063,20.35575485799701,3.100149476831091,0.03288490284005979,0.2571001494768311,1.1434977578475336,669,350,0.523168908819133,18359,8,1779,PJK55
3.653731343283582,19.265671641791045,0.45930591577127333,11.101492537313433,1643,1.2545708088007437,0.8902693787795491,24.170149253731342,3.773134328358209,0.05373134328358209,0.4746268656716418,1.8029850746268656,335,186,0.5552238805970149,9095,8,1754,Margaridoxd
3.25,17.0875,0.47662247034194,8.5375,66,1.0482809070958303,0.7150698602794411,17.9125,2.575,0.0375,0.175,0.9625,80,46,0.575,2004,2,806,PasPalho3D
4.132947976878612,17.90751445086705,0.45276008492569003,9.861271676300579,670,1.2162685603615235,0.8750580585229911,21.78034682080925,3.5722543352601157,0.07514450867052024,0.34104046242774566,1.5722543352601157,173,90,0.5202312138728323,4306,5,1252,Tyrus_
3.5384615384615383,19.653846153846153,0.3281653746770026,4.884615384615385,-124,0.7573385518590998,0.5819548872180451,14.884615384615385,1.6153846153846154,0.038461538461538464,0.038461538461538464,0.5384615384615384,26,10,0.38461538461538464,665,2,811,jojobells
2.9565217391304346,19.08695652173913,0.36712328767123287,5.826086956521739,-74,0.8314350797266514,0.6506238859180036,15.869565217391305,2.130434782608696,0.08695652173913043,0.043478260869565216,1.0,23,9,0.391304347826087,561,1,791,_GrOzA_gg
2.9285714285714284,18.285714285714285,0.3181818181818182,4.5,-58,0.7734375,0.6366559485530546,14.142857142857142,1.5,0.0,0.21428571428571427,0.35714285714285715,14,4,0.2857142857142857,311,1,771,VojaM1
3.6666666666666665,18.25925925925926,0.37666666666666665,4.185185185185185,-193,0.6085192697768763,0.4484304932735426,11.11111111111111,1.0,0.0,0.1111111111111111,0.2962962962962963,27,12,0.4444444444444444,669,1,796,_--ZywOo--_
2.5714285714285716,17.714285714285715,0.34615384615384615,6.428571428571429,6,1.0483870967741935,0.8125,18.571428571428573,2.0,0.0,0.2857142857142857,0.5714285714285714,7,2,0.2857142857142857,160,1,689,S0W4
4.5,15.5,0.375,7.5,18,1.2903225806451613,0.9090909090909091,20.0,3.5,0.25,0.0,1.75,4,1,0.25,88,2,900,Winkler47
2.5945945945945947,15.513513513513514,0.5204081632653061,8.27027027027027,14,1.024390243902439,0.6614173228346457,15.891891891891891,1.8108108108108107,0.0,0.08108108108108109,0.7567567567567568,37,18,0.4864864864864865,889,1,791,Defox133
3.793103448275862,17.03448275862069,0.3569682151589242,5.0344827586206895,-85,0.8279352226720648,0.604135893648449,14.10344827586207,1.9655172413793103,0.0,0.20689655172413793,0.7241379310344828,29,12,0.41379310344827586,677,2,801,Suzuya__Juzo
2.396039603960396,12.297029702970297,0.35638297872340424,4.643564356435643,74,1.0595813204508857,0.56797583081571,13.029702970297029,1.7227722772277227,0.019801980198019802,0.12871287128712872,0.6534653465346535,101,56,0.5544554455445545,2317,1,417,ARDZOS
4.571428571428571,18.357142857142858,0.4142857142857143,7.767857142857143,22,1.0214007782101167,0.7138001359619307,18.75,2.5357142857142856,0.0,0.17857142857142858,0.9107142857142857,56,30,0.5357142857142857,1471,3,1095,Sebros_11
4.0,16.0,0.5833333333333334,7.0,-4,0.75,0.7058823529411765,12.0,0.0,0.0,0.0,0.0,1,0,0.0,17,2,950,yngstuff
2.2857142857142856,19.285714285714285,0.2602739726027397,2.7142857142857144,-124,0.5407407407407407,0.39037433155080214,10.428571428571429,1.2857142857142858,0.0,0.0,0.21428571428571427,14,6,0.42857142857142855,374,2,935,Fawycu
3.5714285714285716,21.642857142857142,0.4031413612565445,5.5,-112,0.6303630363036303,0.4897435897435897,13.642857142857142,1.2142857142857142,0.0,0.14285714285714285,0.35714285714285715,14,6,0.42857142857142855,390,3,963,KAKULA938
4.363636363636363,18.09090909090909,0.3795180722891566,5.7272727272727275,-33,0.8341708542713567,0.640926640926641,15.090909090909092,1.5454545454545454,0.0,0.0,0.7272727272727273,11,5,0.45454545454545453,259,2,936,lOW__HP
5.0,11.0,0.21052631578947367,4.0,8,1.7272727272727273,1.1176470588235294,19.0,5.0,0.0,1.0,1.0,1,1,1.0,17,3,1050,BUMDA23
6.0,7.0,0.6666666666666666,14.0,14,3.0,1.2352941176470589,21.0,5.0,0.0,0.0,1.0,1,1,1.0,17,3,1050,hovil
3.0,8.0,0.4444444444444444,4.0,1,1.125,0.5294117647058824,9.0,2.0,0.0,0.0,0.0,1,1,1.0,17,3,1050,Anonimus6
4.166666666666667,16.166666666666668,0.35443037974683544,4.666666666666667,-18,0.8144329896907216,0.5984848484848485,13.166666666666666,2.0,0.0,0.0,1.1666666666666667,6,3,0.5,132,3,1000,Alibaba1_
4.222222222222222,18.333333333333332,0.30158730158730157,6.333333333333333,24,1.1454545454545455,0.8289473684210527,21.0,2.4444444444444446,0.0,0.2222222222222222,1.1111111111111112,9,4,0.4444444444444444,228,3,994,BON007480
3.5528846153846154,19.838942307692307,0.42927429274292744,9.228365384615385,690,1.083605961468557,0.8058934847256015,21.497596153846153,3.355769230769231,0.03125,0.30528846153846156,1.4519230769230769,416,230,0.5528846153846154,11097,5,1380,RoadToNY69
3.6930422919508867,18.73669849931787,0.37979067841277014,6.88130968622101,-453,0.9670161642638707,0.704114091824833,18.11869031377899,2.96043656207367,0.021828103683492497,0.16371077762619374,0.9918144611186903,733,362,0.49386084583901774,18862,5,1254,DJEn1Gma
4.993952721275426,20.723474436503572,0.43965398115136944,8.74546454095657,-1513,0.9598631154499151,0.73968150131856,19.891698735568994,2.926333150082463,0.034084661902144035,0.2875206157229247,1.1753710830126443,1819,909,0.4997251236943375,48917,5,1312,exzse
