player_faceit_id,avg_kills,avg_deaths,avg_assists,avg_damage,headshots,avg_kd_ratio,avg_kr_ratio,avg_mvps,avg_mk_2k,avg_3k,avg_4k,avg_5k,flash_thrown,avg_useful_flash,avg_flash_duration,avg_he_thrown,avg_useful_he,avg_he_damage,avg_kast,avg_hltv,avg_first_blood,avg_first_death,avg_bomb_planted,avg_bomb_defused,avg_bomb_actions_total,matches_amount,elo
0b51466e-7fd4-4a4a-b6b5-f2f313e43079,21.8541666666666667,18.125,3.125,82.20773140916306,31.3541666666666667,1.319583333333333,0.8193749999999999,2.9583333333333335,4.1875,1.1041666666666667,0.3125,0.08333333333333333,4.979166666666667,3.3333333333333335,15.419926057083329,1.7708333333333333,0.5,13.8125,83.5286504062911,1.170192441143563,3.1875,2.2291666666666665,1.5416666666666667,0.29166666666666666667,1.8333333333333333,50,1008
0b69a96e-28fe-4e0e-8cf6-99ba24efef8d,24.7142857142857143,20.2653061224489796,4.8979591836734694,97.60673958264229,39.8163265306122449,1.3112244897959184,0.9118367346938777,3.5918367346938775,4.836734693877551,1.653061224489796,0.2653061224489796,0.02040816326530612,5.204081632653061,3.2448979591836733,15.108347398204081,3.5510204081632653,0.8163265306122449,34.10204081632653,83.0760737895471,1.2317578722965288,4.408163265306122,2.5714285714285716,1.0612244897959184,0.44897959183673469388,1.5102040816326531,50,1266
0d582d69-3c0b-4365-b287-6d388578221d,15.0555555555555556,20.0555555555555556,4.2222222222222222,63.15037519735587,27.0555555555555556,0.7727777777777778,0.5566666666666668,1.6666666666666667,2.4444444444444446,0.7222222222222222,0.05555555555555555,0.05555555555555555,11.88888888888889,7.666666666666667,33.96396432844445,6.666666666666667,1.7777777777777777,46.44444444444444,79.99615709035999,0.7873582971720838,2.1666666666666665,3.2222222222222223,1.1666666666666667,0.22222222222222222222,1.3888888888888889,18,870
0debd02d-cb47-40e9-ad7e-1eef4f174ce2,15.5918367346938776,17.6938775510204082,4.0204081632653061,65.32896181921728,31.7346938775510204,0.9110204081632651,0.6185714285714284,1.7755102040816326,2.795918367346939,0.8775510204081632,0.04081632653061224,0,8.326530612244898,5.73469387755102,28.4030359962449,4.469387755102041,1.2448979591836735,29.428571428571427,77.73197349162754,0.8754483522960934,2.061224489795918,2.673469387755102,1.1224489795918367,0.14285714285714285714,1.2653061224489796,50,947
0e9f7a0c-c7bf-466c-be86-7d099c8032be,18.44,21.54,5.12,76.49296604118273,44.52,0.8651999999999999,0.6488,2.62,3.26,0.86,0.26,0,5.46,4.06,18.493936020960003,5.7,1.78,51.5,79.96773398822829,0.8817328299103445,3.42,4.16,0.9,0.32,1.22,50,1275
0ec2443f-7266-4815-a2f6-eab873465b77,20.1666666666666667,16.0277777777777778,5.4444444444444444,94.37570666615755,28.7222222222222222,1.5511111111111113,0.8572222222222222,3.0555555555555554,3.611111111111111,1.2222222222222223,0.3055555555555556,0.08333333333333333,7.027777777777778,5.527777777777778,23.021110788083334,10.777777777777779,4.25,140.94444444444446,83.50810809118006,1.2467477709690422,2.1944444444444446,1.9166666666666667,2.0833333333333333,0.16666666666666666667,2.25,43,1056
0f03eb5d-56ba-4bc3-a154-dd6c226211de,20.9791666666666667,19.6041666666666667,5.2916666666666667,83.63519323494721,42.9375,1.1043750000000003,0.7725000000000001,3.1458333333333335,4.25,1.2083333333333333,0.25,0.020833333333333332,17.854166666666668,12.270833333333334,56.70299185975001,7.791666666666667,2.6041666666666665,94.375,81.93150591543875,1.063467463624178,3.6458333333333335,3.6041666666666665,1.5416666666666667,0.3125,1.8541666666666667,50,1456
0f3cf21c-fb60-4a76-b2da-1d9c990babec,20.96,17.84,3.78,80.32480420668041,34.26,1.3645999999999998,0.7765999999999998,2.68,3.54,1.16,0.26,0.02,13.52,8.66,41.63860893495998,8.36,2.58,73.74,83.24878986832131,1.1221789353638645,2.52,1.94,1.42,0.22,1.64,50,1843
0f669dde-0548-463a-8dd0-70a63fae1503,12.6666666666666667,17.3333333333333333,3.1666666666666667,75.91277645738431,46,0.7583333333333333,0.625,1.3333333333333333,2.5,0.6666666666666666,0.16666666666666666,0,4.833333333333333,3.6666666666666665,9.413704046666666,2.5,1.1666666666666667,41.833333333333336,71.60361787812768,0.778645119323425,1.1666666666666667,1.3333333333333333,0.16666666666666666667,0,0.16666666666666666667,7,794
0fa38943-98f2-4aae-85d0-4ad2c4718fd6,20.48,15,3.26,85.49631382621337,46.58,1.5883999999999998,0.8296000000000001,2.64,3.78,1.22,0.18,0.02,18.64,11.22,58.139334244799976,1.4,0.42,11.1,84.21483076042746,1.214202778993485,1.88,1.3,1.84,0.38,2.22,50,1222
